iso3,y0,y1,horizon,gdp_growth,psi,eci
EST,2004,2014,10,8.365511157061558,-7.020421029427149,0.5826432974984869
EST,2005,2015,10,5.316032671423994,-8.413022684260332,0.5919110910365266
EST,2006,2016,10,3.897402265423651,-9.686860914177556,0.6650236845032844
EST,2007,2017,10,2.1930152688830518,-9.867190016210245,0.6712022135286443
EST,2008,2018,10,2.6026882726361933,-10.486931335580143,0.7103328973559232
EST,2009,2019,10,4.902448263387527,-10.598431548545149,0.7628503940714817
EST,2010,2020,10,4.899244572504919,-12.197974901141702,0.7422552973202823
EST,2011,2021,10,4.6518208345963785,-12.35427754568716,0.8905399939289179
EST,2012,2022,10,4.820972686730638,-12.092215258106446,0.7453445618329622
EST,2013,2023,10,4.449878571791572,-12.122818985728394,0.7968323037109606
EST,2014,2024,10,4.150523302118927,-12.81769972902273,0.9646823422332358
ETH,2000,2010,10,9.947427110100664,4.692466495449013,-1.2863617326728585
ETH,2001,2011,10,10.632514129279613,0.472504909172942,-1.122630713500823
ETH,2002,2012,10,14.171247489422194,4.183771744715761,-1.23796325530754
ETH,2003,2013,10,14.216999278427709,4.332568243420754,-1.2472310488455796
ETH,2004,2014,10,14.182687727999523,3.981897708608831,-1.1947135521300212
ETH,2005,2015,10,13.685572280669762,4.205702941890409,-1.175148210216382
ETH,2006,2016,10,13.020567087143158,3.4454988008111385,-1.2142788940436606
ETH,2007,2017,10,11.455556981544506,4.967012228665226,-1.1473448296022626
ETH,2008,2018,10,8.603198586754415,3.170848324439733,-1.0598156684096651
ETH,2009,2019,10,8.102257272730347,3.543610839145681,-0.9547806749785482
ETH,2010,2020,10,10.07313012607491,3.371961976378026,-1.1216009586632634
ETH,2011,2021,10,9.766825287851155,5.424886812999096,-1.3728611390278962
ETH,2012,2022,10,8.048620660093135,3.355972877713933,-1.1216009586632634
EUU,2000,2010,10,6.684110958895566,0.302130124139962,
EUU,2001,2011,10,7.3591231408338595,0.2380033446280871,
EUU,2002,2012,10,5.726804095481572,0.1508943157439329,
EUU,2003,2013,10,4.1344223501015875,0.031057375403073,
EUU,2004,2014,10,2.9996880557322925,-0.166002395011597,
EUU,2005,2015,10,1.1481852345067978,-0.4015483650778688,
EUU,2006,2016,10,0.7460498179194808,-0.6707406052240698,
EUU,2007,2017,10,-0.09321502711584273,-1.3488679751775083,
EUU,2008,2018,10,-0.3048476670592848,-1.489235308462619,
EUU,2009,2019,10,0.5043000361530581,-1.7115149561880811,
EUU,2010,2020,10,0.4647909995158628,-1.801799919373,
EUU,2011,2021,10,0.8644099191283773,-1.8547029322247268,
EUU,2012,2022,10,1.3018646245121879,-1.935550811211281,
EUU,2013,2023,10,1.7324210295187825,-2.00344140926704,
EUU,2014,2024,10,1.9242433950884141,-2.0824241101395806,
FCS,2000,2010,10,9.870253207709077,0.0569034206716979,
FCS,2001,2011,10,10.503639802564564,0.0569034206716979,
FCS,2002,2012,10,11.877417691998087,0.0569034206716979,
FCS,2003,2013,10,11.744678703889697,0.0569034206716979,
FCS,2004,2014,10,9.937037842267156,0.0569034206716979,
FCS,2005,2015,10,5.201929003985759,0.7222189950607439,
FCS,2006,2016,10,2.1520611131741507,0.433776741058743,
FCS,2007,2017,10,0.7857606583321085,0.6634378921133095,
FCS,2008,2018,10,-0.7647225437343153,0.6305107038693079,
FCS,2009,2019,10,0.8489874765491391,0.5911715732464532,
FCS,2010,2020,10,-1.7874646744712932,0.5511382430029433,
FCS,2011,2021,10,-1.5553908863989463,0.2867711551581924,
FCS,2012,2022,10,-1.6696941061696613,0.4534005126554695,
FCS,2013,2023,10,-2.777211106500941,0.4097756286499546,
FCS,2014,2024,10,-4.046454157842634,0.3513931115196896,
FIN,2000,2010,10,6.476340618838101,-13.04973282079487,1.9717825733668863
FIN,2001,2011,10,7.155247871667799,-3.079117643993393,2.0057644830063657
FIN,2002,2012,10,5.6637319675987285,-13.370913070549474,2.089174624848724
FIN,2003,2013,10,4.11741142721489,-14.788299422152615,2.056222470046804
FIN,2004,2014,10,2.8203172368415252,-14.379881901049384,2.076817566798004
FIN,2005,2015,10,0.8608341020820731,-16.1076147163568,1.8935212057123283
FIN,2006,2016,10,0.5286130365813335,-16.02830012902129,1.7689208703675725
FIN,2007,2017,10,-0.5051954059410768,-16.648970393481775,1.8986699799001283
FIN,2008,2018,10,-0.7962190272566793,-16.946903939205185,1.7287604317027334
FIN,2009,2019,10,0.18361598917818966,-17.21348734005795,1.713314109139334
FIN,2010,2020,10,0.4873032796732702,-17.701821259440408,1.7648018510173322
FIN,2011,2021,10,0.39152878392144425,-16.88325370848695,1.7709803800426922
FIN,2012,2022,10,0.5897862260661846,-16.786517522001596,1.610338625383337
FIN,2013,2023,10,0.6109439887334389,-16.7319402546714,1.641231270510136
FIN,2014,2024,10,0.6034699828322587,-16.638249492530353,1.6927190123881346
FJI,2000,2010,10,5.4712099357129595,-0.8471066222133518,-1.167939926353462
FJI,2001,2011,10,7.553392141842297,0.3319448252004645,-1.0927678232115845
FJI,2002,2012,10,7.089968811904006,-1.7218946816727203,-0.55111677865504
FJI,2003,2013,10,5.433844186938561,-0.9827646162769388,-0.7797223525933533
FJI,2004,2014,10,5.359570332540979,0.0114109232621148,-0.929036804039549
FJI,2005,2015,10,4.115638985721031,-0.6281389410425491,-0.6273186366344777
FJI,2006,2016,10,4.3981772784993645,-0.3168562487135693,-0.5748011399189193
FJI,2007,2017,10,4.37326970574091,1.416878718085391,-0.5171348690155609
FJI,2008,2018,10,4.449390787946221,2.502119907109817,-0.7395619139285146
FJI,2009,2019,10,6.316514752053911,3.401660973448858,-0.7426511784411944
FJI,2010,2020,10,3.3970155197216023,1.8649940082589105,-0.7138180429895153
FJI,2011,2021,10,1.2614764222795571,1.7753622388302903,-0.5016885464521614
FJI,2012,2022,10,2.191323558791929,2.014016020211088,-0.3266302240669665
FJI,2013,2023,10,2.5299368298852265,1.939607276840903,-0.5665631012184396
FJI,2014,2024,10,1.7225386113585195,0.337964632304279,-0.4131296304220039
FRA,2000,2010,10,5.996954601647211,-8.500061275680133,1.631963476972096
FRA,2001,2011,10,6.765811027177282,-1.7827366764207584,1.606219606033097
FRA,2002,2012,10,5.261796150674076,-8.07045399445888,1.5629699028555784
FRA,2003,2013,10,3.6978100837615457,-8.99584719469133,1.5485533351297387
FRA,2004,2014,10,2.4877480771521476,-9.870320382302776,1.4939763287390604
FRA,2005,2015,10,0.5620790674507603,-10.875310770562296,1.4496968707239817
FRA,2006,2016,10,0.16136583661305437,-10.408697555035776,1.4641134384498211
FRA,2007,2017,10,-0.6985278934648775,-12.058808319136348,1.467202702962501
FRA,2008,2018,10,-0.9321896517968397,-12.596735319635934,1.4692622126376211
FRA,2009,2019,10,-0.3213965050431611,-12.861866490486989,1.4682324578000612
FRA,2010,2020,10,-0.3819325153753539,-14.207322119140787,1.5135416706526996
FRA,2011,2021,10,-0.046702362231538785,-13.307508225441252,1.5228094641907397
FRA,2012,2022,10,0.05350595794235246,-13.523409417897849,1.4517563803991016
FRA,2013,2023,10,0.46293806018349315,-13.617515268790337,1.50530363195222
FRA,2014,2024,10,0.6727039734556861,-13.707359003671913,1.4847085352010208
FRO,2000,2010,10,7.201690389438102,-0.2303410394632537,-0.5264026625536007
FRO,2001,2011,10,7.298345005857794,-0.1907396788760423,-1.1123331651252235
FRO,2002,2012,10,6.237236038421177,-0.4226850646116986,-0.4615281077873226
FRO,2003,2013,10,5.783781529021148,-0.5850303620797217,-0.5995152560203586
FRO,2004,2014,10,5.235279254525089,-1.1166383448049404,-1.033042042633106
FRO,2005,2015,10,3.6911323622275027,-1.5033251999018875,-1.2801832036474987
FRO,2006,2016,10,3.093127136704208,-2.4870877465177346,-0.0939056307784133
FRO,2007,2017,10,2.056411441249839,-2.4178956365473754,-0.5099265851526412
FRO,2008,2018,10,1.9813563702874146,-2.698080217274893,-0.6705683398119965
FRO,2009,2019,10,2.9279248487043574,-2.594054269773307,-0.5706821205686795
FRO,2010,2020,10,2.6141237501089343,-3.0288246307335216,-1.2451715391704596
FRO,2011,2021,10,2.8657837423524946,-3.1463352793986177,-0.8713705331361907
FRO,2012,2022,10,2.7451578721081304,-3.2771879126635706,-0.827091075121112
FRO,2013,2023,10,2.525025662283653,-3.4221672298111665,-0.445052030386363
FSM,2000,2010,10,2.8236838819712595,-0.6328500363543074,-1.5293838743370114
FSM,2001,2011,10,2.985075250389242,0.3990181612155027,-1.7950606224274837
FSM,2002,2012,10,3.410264995880805,-0.6674552319434018,-1.6035262226413294
FSM,2003,2013,10,2.9434360751808786,-0.4715300078257652,-1.485104416321933
FSM,2004,2014,10,3.164569409976163,-2.0238568780724497,-1.7343050870114456
FSM,2005,2015,10,2.591995111563774,-1.7779047709187468,-1.4253786357434546
FSM,2006,2016,10,2.6334614264398493,-1.7103060102950354,-0.9774352814048676
FSM,2007,2017,10,3.3871250515938827,-0.313821570124416,-0.5397894754418803
FSM,2008,2018,10,3.8966405185870823,0.3704306293599966,-0.957869939491228
FSM,2009,2019,10,3.192376718192173,0.5191451252703618,-1.091738068374024
FSM,2010,2020,10,1.968633087117544,1.1177696986265495,-1.4367059389566144
FSM,2011,2021,10,1.9367859858673775,1.6861579103955002,-0.9486021459531884
FSM,2012,2022,10,2.0145718711801486,1.1502490308413618,-0.8466564170347515
FSM,2013,2023,10,2.9520209193585245,1.1315126207265334,-0.3194219402040467
FSM,2014,2024,10,3.4670777682738145,0.4001371309758056,-0.3544336046810857
GAB,2000,2010,10,7.410574370156605,0.7098389877166115,-0.9846435652677874
GAB,2001,2011,10,9.798930263603207,0.2380412167983561,-1.4356761841190542
GAB,2002,2012,10,8.518090411829462,0.8243579555210143,-0.9187392556639492
GAB,2003,2013,10,6.691067286941159,1.4299275473823982,-1.102035616749624
GAB,2004,2014,10,5.208425782422363,2.687473754658977,-0.7704545590553136
GAB,2005,2015,10,0.7347920809900366,1.6505248949202789,-1.695174403184167
GAB,2006,2016,10,-0.2513276531083264,3.03760609910827,-1.8135962095035632
GAB,2007,2017,10,-1.452180283022102,3.1541976786541777,-1.4871639259970528
GAB,2008,2018,10,-2.396170345951578,3.295990205376259,-1.4583307905453735
GAB,2009,2019,10,0.20446802752433157,2.767269135097712,-1.4531820163575735
GAB,2010,2020,10,-2.35120616179886,1.101163949779828,-0.7107287784768354
GAB,2011,2021,10,-2.2239547934797343,2.129252151725903,-0.6334971656598376
GAB,2012,2022,10,-1.0036087107849845,2.343117031096192,-0.9197690105015092
GAB,2013,2023,10,-1.3062689491844104,2.4114882852626054,-1.0762917458106247
GAB,2014,2024,10,-1.1293188015853595,1.9885056938774324,-0.7014609849387956
GBR,2000,2010,10,3.366151702715605,-10.535609837685184,1.919265076651328
GBR,2001,2011,10,4.114146105687233,-1.4694069404671868,1.8832236573367287
GBR,2002,2012,10,3.4548679218525002,-10.614875313023934,1.878074883148929
GBR,2003,2013,10,2.3160123346211137,-10.853615928985633,1.8636583154230888
GBR,2004,2014,10,1.6117383373910241,-11.22807068949993,1.8358549348089703
GBR,2005,2015,10,0.6614285231842132,-12.177601933110587,1.7998135154943713
GBR,2006,2016,10,-0.8248723959111536,-11.988104034643843,1.8049622896821715
GBR,2007,2017,10,-2.154573937013371,-13.030490611111947,1.6999272962510543
GBR,2008,2018,10,-0.9003012430674316,-13.05034034920318,1.7648018510173322
GBR,2009,2019,10,0.9941865461713917,-13.90994035184574,1.7884862122812115
GBR,2010,2020,10,0.20145961280586985,-15.401185017492455,1.8595392960728496
GBR,2011,2021,10,1.0830529306857173,-14.447288979145208,1.8183491025704508
GBR,2012,2022,10,0.8073763509789343,-14.688347221366527,1.7514150381290527
GBR,2013,2023,10,1.2501214447158482,-14.82282617477021,1.7421472445910131
GBR,2014,2024,10,1.0423154505110865,-15.76294166760159,1.7761291542304922
GEO,2000,2010,10,14.761745451575441,2.789292581295266,0.5033521750063693
GEO,2001,2011,10,16.364394466151513,0.4786757628650627,0.5074711943566091
GEO,2002,2012,10,16.692544961487492,3.258756789333789,0.5692564846102073
GEO,2003,2013,10,15.401313985221385,2.391592595448241,0.3983171815752523
GEO,2004,2014,10,13.086763672821213,1.8518893442416653,0.3025499816821752
GEO,2005,2015,10,9.113266802072664,1.4899437209293815,-0.102143669478893
GEO,2006,2016,10,7.30361745797726,0.1493003709628858,-0.0280013211745752
GEO,2007,2017,10,5.168350555418915,-0.6923855028003344,0.0368732335917028
GEO,2008,2018,10,3.6806466818128136,-1.278632033839774,-0.307064882153327
GEO,2009,2019,10,5.186177142195243,-1.4504995049430427,-0.1628992048949313
GEO,2010,2020,10,2.704437962417714,-1.8053517335037577,-0.2823507660518878
GEO,2011,2021,10,2.102484180907229,-2.560117333063021,-0.0187335276365354
GEO,2012,2022,10,3.9567692673036876,-4.509064077530206,-0.3050053724782071
GEO,2013,2023,10,5.64173126256911,-4.192542617043638,-0.2947078241026074
GEO,2014,2024,10,6.435987197479047,-5.979272415026626,-0.309124391828447
GHA,2000,2010,10,16.05614081343593,-1.3258465773248311,-1.2801832036474987
GHA,2001,2011,10,17.439519536291755,-0.6020828330507728,-1.2410525198202198
GHA,2002,2012,10,16.467008603126658,-0.266020173375074,-1.4583307905453735
GHA,2003,2013,10,18.567515147226015,-0.3174267109161583,-1.1854457585919815
GHA,2004,2014,10,15.688591505443785,0.2134504136458596,-1.3903669712664155
GHA,2005,2015,10,12.80800322695689,-0.2317569024990544,-1.1236604683383833
GHA,2006,2016,10,7.466300898547811,-1.0070552010884222,-1.1246902231759432
GHA,2007,2017,10,6.503628622296942,-1.1357015654710754,-0.9166797459888292
GHA,2008,2018,10,6.185644579274605,-0.7773688203230597,-0.7385321590909546
GHA,2009,2019,10,7.357730641073497,-1.0018238529767582,-0.9877328297804672
GHA,2010,2020,10,5.521929722341801,-0.7240756959133012,-0.7951686751567528
GHA,2011,2021,10,4.837114328475849,-0.8969385710374197,-0.958899694328788
GHA,2012,2022,10,3.6772193433300515,-1.196454091041603,-0.9177095008263892
GHA,2013,2023,10,0.3809563993886389,-1.199471659857854,-0.7735438235679934
GHA,2014,2024,10,2.1009790968736652,-0.8397937544756012,-0.8116447525577124
GIN,2000,2010,10,2.4080215238074043,4.361125591868252,-1.620002300042289
GIN,2001,2011,10,2.760977987546296,0.4460500560663703,-1.6642817580573674
GIN,2002,2012,10,3.437494554124898,4.117680017767872,-1.7332753321738854
GIN,2003,2013,10,2.785597914045619,3.946605834083802,-2.282134660593349
GIN,2004,2014,10,2.6863094197822868,4.312068328434054,-1.3378494745508571
GIN,2005,2015,10,4.784321847779918,4.851058787973902,-1.6292700935803286
GIN,2006,2016,10,4.65557918795211,5.248047275360144,-1.819774738528923
GIN,2007,2017,10,2.485511033944192,5.489740735165462,-1.982476002863398
GIN,2008,2018,10,2.8258388605840157,5.417864153803095,-1.6385378871183682
GIN,2009,2019,10,4.430692724895353,5.234566642177313,-1.847578119143042
GIN,2010,2020,10,4.689454569464608,7.462451345610122,-1.6704602870827274
GIN,2011,2021,10,6.705724323014888,5.184888984166184,-1.8115366998284432
GIN,2012,2022,10,7.0585601315974955,5.175016872610522,-1.7384241063616854
GIN,2013,2023,10,7.315371938806097,5.305382070172614,-1.136017526389103
GIN,2014,2024,10,8.082793903696333,7.038621455263983,-1.721948028960726
GMB,2000,2010,10,3.9794354867784154,1.756831636094927,-0.4028320820464042
GMB,2001,2011,10,4.353232350493039,0.4157840737357698,-0.2123274370978098
GMB,2002,2012,10,6.0942238034857255,1.4901045983671624,-0.0094657340984957
GMB,2003,2013,10,7.504655329971106,0.7590564728366702,-0.2195357209607296
GMB,2004,2014,10,-0.43546070489091976,2.239787723592423,-0.3575228691937656
GMB,2005,2015,10,0.04939584445909695,3.052233814019,-0.3863560046454448
GMB,2006,2016,10,0.5617825382419461,2.250730777953849,-0.4738851658380422
GMB,2007,2017,10,-1.2039215879196608,2.3275093874963657,-0.9681674878668278
GMB,2008,2018,10,-2.102521138186768,2.5997916907680767,-0.4738851658380422
GMB,2009,2019,10,-0.48521698606121433,2.39568907256722,-0.6705683398119965
GMB,2010,2020,10,-1.0618602942654132,2.7780847866625824,-0.9228582750141892
GMB,2011,2021,10,0.9559372828451629,2.369825031000798,-0.7725140687304335
GMB,2012,2022,10,1.8849865044604996,2.529661443180188,-0.5377299657667604
GMB,2013,2023,10,3.062515770381218,2.7590455362512123,-0.6613005462739567
GMB,2014,2024,10,4.69693743491403,3.0493659446778967,-1.1257199780135032
GNB,2000,2010,10,6.385236145459601,4.173444968357014,-2.4118837701259053
GNB,2001,2011,10,7.882281055237232,0.1283741724236605,-1.7651977321382446
GNB,2002,2012,10,5.6261203069582955,3.961596834296613,-0.5027183012897214
GNB,2003,2013,10,4.4383053550271345,4.386639816774675,0.2047232721139779
GNB,2004,2014,10,4.130976797599768,5.044977711588712,-1.5242351001492116
GNB,2005,2015,10,3.314671471306578,4.818526704059907,-1.6055857323164493
GNB,2006,2016,10,4.15662763717342,4.307848278414611,-1.5643955388140505
GNB,2007,2017,10,4.112516661906316,4.637723025940415,-1.4984912292102124
GNB,2008,2018,10,2.33423014617812,4.826365071869754,-2.0339637447413965
GNB,2009,2019,10,3.2533775328010517,4.676009113278916,-0.8548944557352312
GNB,2010,2020,10,3.3169488215120246,4.824696192211906,-1.652954454844208
GNB,2011,2021,10,2.3755913958695896,4.836228745704885,-0.7076395139641555
GNB,2012,2022,10,3.1808524227151302,5.774450334074989,-1.7651977321382446
GNB,2013,2023,10,3.884801331521244,6.154041394266752,-2.622983511825699
GNB,2014,2024,10,3.8995733840077302,5.97776514855952,-1.7075314612348862
GNQ,2000,2010,10,22.218931884924515,5.7260424886142784,-2.3789316153239866
GNQ,2001,2011,10,21.77688475181826,0.5904404259891792,-2.024695951203357
GNQ,2002,2012,10,20.339756909299798,5.549063568535106,-1.9742379641629184
GNQ,2003,2013,10,17.1620704363057,5.483489006383084,-2.1966650090758715
GNQ,2004,2014,10,11.544738838566069,5.793067798527014,-1.3244626616625776
GNQ,2005,2015,10,0.4453326668303425,6.057435748430502,-1.9093634093966405
GNQ,2006,2016,10,-3.1226147329720533,5.964478426265994,-1.815655719178683
GNQ,2007,2017,10,-4.797510924899555,5.617712858405271,-2.0030710996145977
GNQ,2008,2018,10,-8.098323291798533,5.457179779309415,-1.1597018876529823
GNQ,2009,2019,10,-6.651434641048919,5.621685188497187,-1.4830449066468128
GNQ,2010,2020,10,-8.672254869139344,5.65942946635368,-1.1113034102876638
GNQ,2011,2021,10,-9.066927365240307,5.4629875345613215,-1.3872777067537356
GNQ,2012,2022,10,-8.244625784886157,5.584669272378683,-1.136017526389103
GNQ,2013,2023,10,-8.926272418999464,5.781298138702362,-1.612794016179369
GNQ,2014,2024,10,-8.351138091313803,5.827798171618987,-1.8362508159298825
GRC,2000,2010,10,8.286106625169563,-5.431216179138615,0.1645628334491392
GRC,2001,2011,10,7.409645246112557,-0.4810488868272113,0.2170803301646976
GRC,2002,2012,10,4.504422237863093,-5.068287071336591,0.3272640977836144
GRC,2003,2013,10,1.7994230769937578,-4.12157090642277,0.2891631687938955
GRC,2004,2014,10,0.011867696503156111,-4.350520605094785,0.3159367945704547
GRC,2005,2015,10,-2.0419933829973758,-5.177205981420506,0.2479729752914967
GRC,2006,2016,10,-3.0936446613939594,-4.828561191462875,0.2500324849666167
GRC,2007,2017,10,-4.229432589839135,-5.147281207351189,0.2757763559056159
GRC,2008,2018,10,-4.668029937501679,-5.525123160702682,0.1861876850378985
GRC,2009,2019,10,-4.199246405830248,-5.334932422549245,0.1038072980331009
GRC,2010,2020,10,-3.988442715061815,-5.9954732929342045,0.0698253883936219
GRC,2011,2021,10,-2.109232404448189,-4.986006687056101,0.065706369043382
GRC,2012,2022,10,-0.30639468506659995,-4.7290487603836535,0.1542652850735394
GRC,2013,2023,10,0.8130860416478036,-5.357513673642425,0.1491165108857396
GRC,2014,2024,10,1.420339148732488,-5.594419043324051,0.0584980851804622
GRD,2000,2010,10,3.560327885229242,-2.8010985832137534,0.1861876850378985
GRD,2001,2011,10,3.6569300625850865,0.3886037063973936,-0.0763997985398938
GRD,2002,2012,10,3.527409920535636,-2.681299991402421,0.5270365362702486
GRD,2003,2013,10,3.1326196645034443,-2.982831803450191,0.2644490526924562
GRD,2004,2014,10,3.7657909775629683,-2.4128039564567736,0.2778358655807358
GRD,2005,2015,10,3.1599580758160073,-2.561606007370828,0.0574683303429022
GRD,2006,2016,10,3.7399340065520903,-2.736396863347735,0.1254321496218603
GRD,2007,2017,10,3.510433731791611,-2.299621704697628,-0.035209605037495
GRD,2008,2018,10,3.028800107414984,-1.9453936118945216,0.5558696717219277
GRD,2009,2019,10,4.115955977128394,-2.247461523573742,-0.0506559276008945
GRD,2010,2020,10,2.608130111427176,-2.1402245707995697,-0.0146145082862956
GRD,2011,2021,10,3.2571233226456187,-2.301158916089453,0.1120453367335806
GRD,2012,2022,10,3.956777184512213,-2.5681935682175565,0.2685680720426961
GRD,2013,2023,10,4.207098231336683,-2.6752749437122776,0.2304671430529772
GRD,2014,2024,10,3.964181212147899,-2.8204948269514394,0.1419082270228198
GRL,2000,2010,10,8.455532318565133,-0.2043121413294077,-0.7776628429182334
GRL,2001,2011,10,8.957988776302521,-0.2870874229782284,0.1202833754340604
GRL,2002,2012,10,7.99169677039739,-0.4806603692488218,-0.6345269204973976
GRL,2003,2013,10,5.485040343363998,-0.4480480179556053,-0.89196562988739
GRL,2004,2014,10,4.54976561463468,-0.8402112148174683,-1.475836622783893
GRL,2005,2015,10,3.1538185170807864,-1.3004522325722685,-0.9908220942931472
GRL,2006,2016,10,3.0664176651757025,-1.5715229165223936,-1.102035616749624
GRL,2007,2017,10,2.438338969914131,-2.1134332756583056,-1.2256061972568204
GRL,2008,2018,10,2.065374163135143,-1.783063942856001,-0.8106149977201524
GRL,2009,2019,10,1.712516548652605,-8.133156140969254,-1.302837810073818
GRL,2010,2020,10,2.13451444893618,-10.650140943535778,-0.9063821976132296
GRL,2011,2021,10,2.0866918693772085,-8.472221347666393,-0.7941389203191929
GRL,2012,2022,10,1.9154257041722114,-10.551096872454051,-1.101005861912064
GRL,2013,2023,10,2.0753266513825963,-7.969728987472042,-0.6324674108222776
GTM,2000,2010,10,5.313477872746857,3.551357911665001,-0.6365864301725175
GTM,2001,2011,10,7.231318365764902,-0.156414039087436,-0.3616418885440055
GTM,2002,2012,10,6.77434109155155,3.150878433364759,-0.3461955659806059
GTM,2003,2013,10,6.928759391145363,2.1630006880423287,-0.4079808562342041
GTM,2004,2014,10,6.951336285955759,2.0796497213508625,-0.3348682627674462
GTM,2005,2015,10,6.431953769575438,2.8127141410476697,-0.4357842368483233
GTM,2006,2016,10,6.014044436517638,3.9811619919013888,-0.1670182242451711
GTM,2007,2017,10,5.647314071908802,2.633621326284024,-0.2967673337777273
GTM,2008,2018,10,4.545142578050765,2.334922850524452,-0.3688501724069253
GTM,2009,2019,10,5.4675917216071035,2.026813550544012,-0.3688501724069253
GTM,2010,2020,10,4.675950387185699,1.847445087882985,-0.4687363916502423
GTM,2011,2021,10,4.3839692481517645,1.7980370259905252,-0.4934505077516816
GTM,2012,2022,10,4.888620889351234,3.3398476458867643,-0.3904750239956847
GTM,2013,2023,10,5.139638543946958,3.1166563541750247,-0.3935642885083645
GTM,2014,2024,10,5.110616583383312,2.74403834219928,-0.4502008045741629
GUM,2002,2012,10,4.146310915367248,-0.191939171182778,-0.480063694863402
GUM,2003,2013,10,3.96735697216732,-0.2481665804323766,-0.1886430758339305
GUM,2004,2014,10,3.6137526433878264,-3.595185145624197,0.029664949728783
GUM,2005,2015,10,3.162305199641509,-3.994634332438528,0.1130750915711406
GUM,2006,2016,10,3.3471345694531434,-4.067816747533475,0.3540377235601736
GUM,2007,2017,10,3.238118233446965,-3.9780092515736873,0.4951141363058896
GUM,2008,2018,10,2.7999512071408006,-4.105604743435598,0.2551812591544165
GUM,2009,2019,10,3.0142856859679767,-3.929818446305603,0.441566884752771
GUM,2010,2020,10,2.0503127313284786,-3.9556851428621935,0.7206304457315229
GUM,2011,2021,10,2.4082020454442343,-4.136222364805054,0.5404233491585281
GUM,2012,2022,10,2.7883248273997197,-4.165888112357355,0.3272640977836144
GUY,2000,2010,10,15.927242689319385,0.0483820526078689,-1.1689696811910222
GUY,2001,2011,10,16.697050207930175,-0.1385159899907594,-1.0093576813692269
GUY,2002,2012,10,17.44968251825588,1.4006751556317278,-1.099976107074504
GUY,2003,2013,10,17.41650897669369,0.5568272524299286,-0.6726278494871164
GUY,2004,2014,10,16.670023997993635,0.6938942139929383,-1.1051248812623038
GUY,2005,2015,10,16.49239505635162,1.3819225093840724,-0.6582112817612769
GUY,2006,2016,10,6.271819285975937,1.252693721296147,-0.7982579396694328
GUY,2007,2017,10,5.378691322080815,1.3857885018049227,-0.8528349460601112
GUY,2008,2018,10,4.112590490157295,1.5211511798720083,-1.1298389973637433
GUY,2009,2019,10,4.199511209644484,1.379900455758981,-1.1576423779778622
GUY,2010,2020,10,3.9126047245886046,0.6256159952879441,-1.0474586103589456
GUY,2011,2021,10,6.897482675865999,1.1047596479498605,-1.1607316424905425
GUY,2012,2022,10,11.909671151706469,1.1471263781249004,-0.8116447525577124
GUY,2013,2023,10,13.040985320010865,0.8868607617233781,-0.9424236169278286
GUY,2014,2024,10,16.975410357546803,1.0449117877641363,-1.138077036064223
HIC,2000,2010,10,4.689671459761264,0.0569034206716979,
HIC,2001,2011,10,5.6271324224502095,0.0569034206716979,
HIC,2002,2012,10,5.226330749071675,0.0569034206716979,
HIC,2003,2013,10,4.209279328496969,0.0569034206716979,
HIC,2004,2014,10,3.2689354445946783,0.0569034206716979,
HIC,2005,2015,10,1.9755276229720842,-0.6776745826439051,
HIC,2006,2016,10,1.570942409281617,-0.7400405887835326,
HIC,2007,2017,10,1.136427481382949,-1.5098012068387607,
HIC,2008,2018,10,1.0857954673146075,-1.5376354907226109,
HIC,2009,2019,10,1.9373775407599148,-1.6674435640532714,
HIC,2010,2020,10,1.1846639594671693,-1.7214235293922098,
HIC,2011,2021,10,1.547926753903397,-1.652292272242999,
HIC,2012,2022,10,1.8868931617187457,-1.7183147792051718,
HIC,2013,2023,10,2.2309853062170504,-1.7461499106368872,
HIC,2014,2024,10,2.4684956426943216,-1.7970737337717373,
HKG,2000,2010,10,2.34083945167054,-7.498994672280558,0.5991193748994464
HKG,2001,2011,10,3.313621325789029,-1.153741644010039,0.6176549619755259
HKG,2002,2012,10,3.981963988940436,-8.721233503017448,0.6907675554422837
HKG,2003,2013,10,4.710535628113455,-10.10036443020545,0.6876782909296039
HKG,2004,2014,10,4.807371876563646,-10.726565922638594,0.6011788845745664
HKG,2005,2015,10,4.651310551385919,-11.27799542052845,0.6413393232394052
HKG,2006,2016,10,4.379543093085658,-11.722698224665573,0.5919110910365266
HKG,2007,2017,10,4.11320617702529,-12.191191419842484,0.5970598652243265
HKG,2008,2018,10,4.31857657986404,-12.844966661080845,0.7443148069954022
HKG,2009,2019,10,4.544699034813284,-13.269731082363108,0.7566718650461218
HKG,2010,2020,10,3.4823158490408805,-14.533440084854126,0.6763509877164441
HKG,2011,2021,10,3.4801284881371686,-12.778138735636205,0.7216602005690829
HKG,2012,2022,10,2.8464423009095796,-12.234710433977323,0.789624019848041
HKG,2013,2023,10,2.7511299614378615,-11.735509145687145,0.9327599422688768
HKG,2014,2024,10,2.9423132170482447,-13.004147322859284,0.8040405875738804
HND,2000,2010,10,5.498084843453981,2.63938566796602,-0.7941389203191929
HND,2001,2011,10,6.0518412711380964,0.9452476389496404,-0.8775490621615506
HND,2002,2012,10,6.298313511875175,2.644327391828624,-0.8044364686947926
HND,2003,2013,10,5.878738843776379,2.738148726289476,-0.6736576043246765
HND,2004,2014,10,5.844113596028269,3.430817788800911,-0.6839551527002762
